SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,GPS,GPS,GPS,GPS,GPS,GPS,GPS,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
32,09:30:22,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.069553,2.916363,0.067933,1.193292,2.952363,2.92042,4.598709,1.646346,29.953108,30.28072,47.166363,0.441786,7.5,PSF-00578_20260726093022_f0e,0,0,0,84.969879,291.016113,0.708023,0.5,0.8,56.748486,1,64.58,63.88,31.23,31.34,31.34,97.5,156,155.6,0.3,200,4.072,9,52,42,,,,,,,,14:24:18,2026-07-26,39.208538,-96.593758,270.200012,17,0.65,09:28:11,2026-07-26,-0.91,1,-0.001,-0.002,0.011,-0.034,0.1,0.8,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.491636,2.478648,1.642254,0.931308,0.213053,0.001453,0.273093,0.274073,84.969879,0.000299,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726093022_f0e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
33,09:30:39,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.055325,2.917079,0.054295,0.961952,3.002241,2.976518,4.66182,1.65958,30.527376,30.791187,47.811947,0.441786,7.5,PSF-00578_20260726093039_75f,0,0,0,83.540436,290.547241,0.712472,0.5,0.8,54.887428,1,65.28,64.72,31.34,31.58,31.58,97.5,156.1,155.4,0.5,193,4.036,8,56,35,,,,,,,,14:24:31,2026-07-26,39.208534,-96.59375,270.100006,16,0.67,09:28:11,2026-07-26,-0.91,1,0,-0.003,-9999,0.207,0.476,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.492687,2.479512,1.642985,0.930945,0.212177,0.003041,0.274941,0.267571,83.540436,0.000294,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726093039_75f,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
34,09:30:55,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.044886,2.916423,0.044205,0.757826,3.021028,3.000756,4.627096,1.606068,30.774143,30.98204,47.453007,0.441786,7.5,PSF-00578_20260726093055_056,0,0,0,83.20713,290.931,0.713997,0.5,0.8,55.720722,1,65.35,64.91,31.43,31.44,31.44,97.51,156.1,155.4,0.4,195,4.069,3,55,37,,,,,,,,14:24:50,2026-07-26,39.208534,-96.593742,271.200012,17,0.65,09:28:11,2026-07-26,-0.91,1,-0.001,0.001,0.017,0.215,0.299,1.375,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.492913,2.479585,1.642316,0.930775,0.211421,0.000422,0.276554,0.269665,83.20713,0.000299,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726093055_056,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
35,09:31:16,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.136683,2.916266,0.130563,2.785168,3.031374,2.956885,5.025093,1.993718,30.330139,31.09421,51.544701,0.441786,7.5,PSF-00578_20260726093116_577,0,0,0,97.014786,158.443451,0.387701,0.5,0.8,239.402634,1,65.11,63.51,31.55,32.9,32.9,97.49,156,155.1,0.6,1544,4.068,18,88,347,,,,,,,,14:25:11,2026-07-26,39.208496,-96.593719,276.899994,19,0.61,09:28:11,2026-07-26,-0.91,1,0.001,0.003,-9999,6.152,11.052,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.491104,2.47926,1.642156,0.930241,0.210382,0.016246,0.278626,1.396559,97.014786,0.000294,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726093116_577,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
18,12:55:10,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.123075,2.917531,0.118093,4.476828,3.241566,3.122302,6.745522,3.503956,32.048676,33.27285,69.238991,0.441786,7.5,PSF-00578_20260726125510_78a,0,0,0,76.455833,155.392166,0.507981,0.5,0.8,352.235321,1,43.56,41.96,40.07,38.24,38.24,97.42,156.2,154,1.4,1734,3.921,-23,21,9,,,,,,,,17:49:05,2026-07-26,39.208401,-96.593826,341.299988,10,0.89,12:49:49,2026-07-26,-0.34,1,-0.001,-0.003,0.011,0.329,1.292,4.616,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.461857,2.449795,1.643447,0.927251,0.151262,-0.022905,0.361549,1.555129,76.455833,0.000313,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125510_78a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
19,12:55:23,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.098903,2.917154,0.09566,3.544165,3.21804,3.123572,6.644823,3.426782,32.061958,33.031628,68.205894,0.441786,7.5,PSF-00578_20260726125523_d88,0,0,0,76.672913,165.19725,0.535871,0.5,0.8,374.863251,1,43.27,42,40.06,37.97,37.97,97.42,156.1,153.9,1.5,1749,3.924,-21,14,8,,,,,,,,17:49:18,2026-07-26,39.208408,-96.593842,342.399994,10,0.89,12:49:49,2026-07-26,-0.34,1,-0.002,-0.002,-9999,0.456,1.459,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.461907,2.449417,1.643062,0.927039,0.151314,-0.026287,0.362218,1.567953,76.672913,0.00032,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125523_d88,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
20,12:55:42,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.067559,2.916069,0.066029,2.714207,3.219109,3.146705,7.013325,3.794216,32.300896,33.044117,71.991714,0.441786,7.5,PSF-00578_20260726125542_bf1,0,0,0,77.690002,158.514984,0.509889,0.5,0.8,367.724731,1,43.28,42.31,40.06,38.96,38.96,97.42,156,153.8,1.4,1803,3.924,-17,14,8,,,,,,,,17:49:37,2026-07-26,39.208416,-96.593849,342.399994,9,0.96,12:49:49,2026-07-26,-0.34,1,0,-0.003,0.009,0.715,1.9,6.301,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.462317,2.44944,1.641955,0.926873,0.151321,-0.013645,0.3634,1.61317,77.690002,0.000309,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125542_bf1,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
21,12:55:57,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.128443,2.916383,0.123025,5.38331,3.302698,3.159256,7.332852,4.030154,32.429657,33.902081,75.271461,0.441786,7.5,PSF-00578_20260726125557_79b,0,0,0,94.882248,147.913101,0.358527,0.5,0.8,234.17215,1,44.39,42.46,40.07,39.8,39.8,97.42,156,153.9,1.4,1633,3.925,3,57,16,,,,,,,,17:49:52,2026-07-26,39.208424,-96.593857,342.200012,10,0.89,12:49:49,2026-07-26,-0.34,1,-0.001,0.001,-9999,-0.251,-1.245,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.462513,2.450856,1.642275,0.927035,0.151277,-0.003159,0.364379,1.471045,94.882248,0.000314,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125557_79b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
22,12:56:09,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.117078,2.91703,0.112561,5.019905,3.407055,3.273517,7.508142,4.101087,33.603573,34.974373,77.073189,0.441786,7.5,PSF-00578_20260726125609_f7a,0,0,0,84.398743,128.857254,0.345021,0.5,0.8,214.82785,1,45.78,43.99,40.07,40.24,40.24,97.42,156.1,153.8,1.5,1557,3.924,8,58,12,,,,,,,,17:50:04,2026-07-26,39.208431,-96.593857,342,10,0.89,12:49:49,2026-07-26,-0.34,1,0.003,0.005,0.012,-0.005,0.102,-0.992,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.464502,2.452636,1.642935,0.926802,0.151254,0.002465,0.365116,1.407333,84.398743,0.000318,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125609_f7a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
23,12:56:20,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.115661,2.916371,0.111249,4.884527,3.375629,3.24557,7.416246,4.040617,33.313694,34.64867,76.123016,0.441786,7.5,PSF-00578_20260726125620_7e5,0,0,0,84.070442,131.040222,0.358438,0.5,0.8,220.299194,1,45.34,43.6,40.08,40.01,40.01,97.42,156,153.8,1.4,1537,3.924,7,59,11,,,,,,,,17:50:15,2026-07-26,39.208424,-96.593857,342.100006,10,0.89,12:49:49,2026-07-26,-0.34,1,0.003,0.004,-9999,-0.892,-2.189,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.46399,2.452073,1.642263,0.926926,0.151212,-0.000592,0.365773,1.390534,84.070442,0.000306,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125620_7e5,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
24,12:56:34,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.080165,2.915248,0.07802,2.89504,3.377533,3.300389,6.803385,3.425852,33.879589,34.671505,69.839012,0.441786,7.5,PSF-00578_20260726125634_c16,0,0,0,82.156418,175.459381,0.531764,0.5,0.8,209.550507,1,45.34,44.31,40.09,38.4,38.4,97.42,155.9,153.7,1.4,985,3.923,-12,-42,19,,,,,,,,17:50:29,2026-07-26,39.208424,-96.593864,342.100006,10,0.89,12:49:49,2026-07-26,-0.34,1,0,0.003,-9999,0.105,-1.817,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.464914,2.452071,1.64112,0.926557,0.15115,-0.02116,0.36658,0.929831,82.156418,0.000315,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125634_c16,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
25,12:56:45,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.102974,2.916696,0.099462,3.873363,3.343806,3.240672,6.937264,3.593458,33.266582,34.325283,71.213326,0.441786,7.5,PSF-00578_20260726125645_10e,0,0,0,84.975243,178.346161,0.523538,0.5,0.8,215.700394,1,44.88,43.49,40.09,38.76,38.76,97.42,156.1,153.8,1.4,1030,3.924,-9,-40,19,,,,,,,,17:50:41,2026-07-26,39.208443,-96.593887,342.200012,9,0.92,12:49:49,2026-07-26,-0.34,1,-0.005,-0.005,-9999,-0.143,0.473,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463854,2.451475,1.642595,0.926953,0.151119,-0.016661,0.367338,0.967304,84.975243,0.00032,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125645_10e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
26,12:56:56,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.076846,2.917608,0.074874,2.879275,3.281984,3.205323,6.833642,3.551657,32.903202,33.690144,70.148529,0.441786,7.5,PSF-00578_20260726125656_c9f,0,0,0,87.156418,183.19989,0.524255,0.5,0.8,213.49939,1,44.03,43,40.1,38.48,38.48,97.42,156.2,153.8,1.5,1018,3.923,-9,-40,20,,,,,,,,17:50:50,2026-07-26,39.208447,-96.593887,342.100006,10,0.89,12:49:49,2026-07-26,-0.34,1,-0.002,-0.002,-9999,-1.002,-1.538,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.46321,2.450387,1.643526,0.926998,0.151072,-0.020296,0.36795,0.957356,87.156418,0.000318,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125656_c9f,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
27,12:57:25,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.026216,2.916417,0.025982,0.992742,3.245111,3.218645,6.7757,3.530589,33.041142,33.312832,69.556244,0.441786,7.5,PSF-00578_20260726125725_e7a,0,0,0,81.405762,227.695938,0.64248,0.5,0.8,47.952545,1,43.53,43.18,40.1,38.33,38.33,97.41,156,153.7,1.5,187,3.889,6,-44,276,,,,,,,,17:51:21,2026-07-26,39.208439,-96.593872,341.899994,10,0.89,12:49:49,2026-07-26,-0.34,1,0,0.005,-0.005,-0.132,-0.297,-0.051,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463441,2.449751,1.64231,0.926633,0.151069,-0.022293,0.369452,0.262555,81.405762,0.000314,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125725_e7a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
28,12:57:45,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.039599,2.917411,0.039068,1.381075,3.403361,3.366632,6.669027,3.265666,34.559155,34.936188,68.458908,0.441786,7.5,PSF-00578_20260726125745_8b2,0,0,0,75.065018,214.788437,0.650517,0.5,0.8,42.565754,1,45.66,45.17,40.1,38.03,38.03,97.42,156.2,153.6,1.7,164,3.917,-1,-64,279,,,,,,,,17:51:40,2026-07-26,39.20842,-96.593872,341.700012,10,0.89,12:49:49,2026-07-26,-0.34,1,0.001,0.002,-9999,-0.103,-0.823,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.46603,2.452475,1.643324,0.926253,0.151083,-0.025956,0.370579,0.24333,75.065018,0.000319,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125745_8b2,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
1,12:59:10,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.140618,2.918031,0.134153,5.984712,3.3138,3.154583,7.419713,4.105912,32.386341,34.020931,76.174034,0.441786,7.5,PSF-00578_20260726125910_cc7,0,0,0,85.719826,122.255798,0.298849,0.5,0.8,235.170441,1,44.15,42.03,40.23,40.02,40.02,97.4,156.2,153.8,1.6,1967,3.919,5,-33,258,,,,,,,,00:00:00,0000-00-00,39.208275,-96.593872,328.200012,7,1.15,12:59:00,2026-07-26,-0.37,1,-0.004,-0.002,-9999,-0.549,-1.501,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.461917,2.45056,1.643959,0.926813,0.150324,-0.002454,0.327443,1.750488,85.719826,0.000306,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125910_cc7,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
2,12:59:28,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.140267,2.915654,0.133828,6.183624,3.408033,3.243379,7.653189,4.245156,33.297531,34.987919,78.57,0.441786,7.5,PSF-00578_20260726125928_efe,0,0,0,83.075165,119.821785,0.306677,0.5,0.8,232.210236,1,45.35,43.16,40.25,40.6,40.6,97.41,156,153.8,1.4,1893,3.918,9,-36,242,,,,,,,,17:53:21,2026-07-26,39.208431,-96.593811,316.600006,7,1.15,12:59:00,2026-07-26,-0.37,1,-0.002,-0.002,-9999,-0.394,-0.849,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463392,2.452094,1.641532,0.926984,0.150198,0.004744,0.328951,1.688361,83.075165,0.000294,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125928_efe,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
3,12:59:56,2026-07-26,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.150515,2.917234,0.14313,6.195018,3.358515,3.193671,7.343011,3.984496,32.786282,34.478573,75.383484,0.441786,7.5,PSF-00578_20260726125956_936,0,0,0,80.757019,117.09201,0.310311,0.5,0.8,203.081894,1,44.64,42.45,40.28,39.82,39.82,97.41,156.1,153.9,1.5,1636,3.918,12,-27,237,,,,,,,,17:53:52,2026-07-26,39.208458,-96.593819,321.899994,7,1.15,12:59:00,2026-07-26,-0.37,1,-0.001,0.001,-9999,-0.723,-1.195,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.46246,2.451181,1.643144,0.927028,0.150072,-0.00551,0.331365,1.47375,80.757019,0.000298,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726125956_936,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
5,13:00:32,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.113449,2.916976,0.109202,3.894011,3.327006,3.223328,6.62328,3.296273,33.088787,34.153088,67.9907,0.441786,7.5,PSF-00578_20260726130032_c3d,0,0,0,98.021149,213.962311,0.541877,0.5,0.8,196.462112,1,44.24,42.86,40.27,37.91,37.91,97.41,156.1,153.7,1.6,906,3.917,-4,-50,8,,,,,,,,17:54:28,2026-07-26,39.208385,-96.593819,324.299988,7,1.16,12:59:00,2026-07-26,-0.37,1,-0.003,-0.003,-9999,-1.493,-3.625,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.462996,2.450666,1.642881,0.926538,0.15011,-0.029727,0.334063,0.864012,98.021149,0.000311,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130032_c3d,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
6,13:00:45,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.170481,2.917222,0.161068,5.520537,3.399024,3.252178,6.567116,3.168092,33.38443,34.891846,67.413116,0.441786,7.5,PSF-00578_20260726130045_da2,0,0,0,85.510971,197.108383,0.566173,0.5,0.8,203.241455,1,45.21,43.26,40.26,37.75,37.75,97.42,156.1,153.6,1.6,897,3.917,-2,-51,8,,,,,,,,17:54:40,2026-07-26,39.208401,-96.593819,327.700012,7,1.16,12:59:00,2026-07-26,-0.37,1,0.005,0.004,-9999,-0.548,-0.582,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463516,2.451911,1.643131,0.926468,0.150147,-0.031616,0.334818,0.856524,85.510971,0.000302,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130045_da2,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
7,13:00:57,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.173888,2.91592,0.164102,5.676298,3.313193,3.161917,6.512743,3.199551,32.459129,34.012077,66.857544,0.441786,7.5,PSF-00578_20260726130057_fbf,0,0,0,90.429428,202.257874,0.5529,0.5,0.8,208.579025,1,44.08,42.07,40.26,37.6,37.6,97.41,156,153.6,1.6,943,3.912,-3,-49,8,,,,,,,,17:54:52,2026-07-26,39.208378,-96.593796,328.600006,6,1.47,12:59:00,2026-07-26,-0.37,1,0.002,0.003,-9999,-0.227,-0.345,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.461964,2.450466,1.641803,0.926267,0.150174,-0.033475,0.335574,0.894691,90.429428,0.000309,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130057_fbf,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
8,13:01:14,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.191797,2.917262,0.179965,7.228204,3.349796,3.15744,7.053377,3.703581,32.41325,34.38792,72.407677,0.441786,7.5,PSF-00578_20260726130114_327,0,0,0,94.600082,150.498383,0.371421,0.5,0.8,265.463501,1,44.59,42.03,40.25,39.07,39.07,97.41,156.2,153.5,1.7,1787,3.916,30,46,9,,,,,,,,17:55:09,2026-07-26,39.208355,-96.593796,332.600006,8,0.98,12:59:00,2026-07-26,-0.37,1,-0.006,-0.004,0.01,-1.804,-1.14,-1.501,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.461925,2.45113,1.643172,0.92601,0.150246,-0.014694,0.336623,1.599669,94.600082,0.000304,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130114_327,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
9,13:01:29,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.17431,2.915121,0.164475,6.732058,3.360861,3.181433,7.133103,3.772242,32.660564,34.502575,73.228378,0.441786,7.5,PSF-00578_20260726130129_1cc,0,0,0,100.890038,152.394531,0.337968,0.5,0.8,249.96106,1,44.77,42.38,40.24,39.28,39.28,97.41,155.9,153.6,1.4,1849,3.916,35,36,10,,,,,,,,17:55:24,2026-07-26,39.208344,-96.593803,4.5,8,0.98,12:59:00,2026-07-26,-0.37,1,0,0.001,0.018,-0.599,-1.684,-4.462,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.462374,2.451351,1.64099,0.92646,0.150304,-0.011903,0.33758,1.651634,100.890038,0.000277,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130129_1cc,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
10,13:01:44,2026-07-26,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.140833,2.916335,0.134345,5.612324,3.30627,3.156741,7.157047,3.850777,32.406826,33.941879,73.473625,0.441786,7.5,PSF-00578_20260726130144_631,0,0,0,100.75486,152.131683,0.337713,0.5,0.8,245.981049,1,44.06,42.07,40.23,39.34,39.34,97.41,156,153.6,1.6,1821,3.916,26,44,19,,,,,,,,17:55:40,2026-07-26,39.208344,-96.593842,335.899994,7,1.05,12:59:00,2026-07-26,-0.37,1,-0.001,-0.001,0.009,-0.975,-2.714,-4.293,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.461978,2.450455,1.642226,0.926402,0.150367,-0.010968,0.338519,1.628183,100.75486,0.000304,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260726130144_631,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
