SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,GPS,GPS,GPS,GPS,GPS,GPS,GPS,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
21,8:55:21,7/22/2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.008524,2.917049,0.008499,0.096419,1.841182,1.838553,2.928181,1.086999,18.721581,18.748352,29.817026,0.441786,7.5,PSF-00578_20260722085521_615,0,0,0,89.882256,283.236267,0.68266,0.5,0.8,87.312485,1,60.25,60.16,24.34,23.63,23.63,98.21,156.1,156.1,0,320,4.083,0,50,10,,,,,,,,13:49:30,7/22/2026,39.208382,-96.593857,344.299988,12,0.77,8:45:24,7/22/2026,-1.09,1,-0.001,0.001,-9999,0.292,0.603,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.48815,2.474612,1.642955,0.932557,0.280054,-0.007271,0.23142,0.373821,89.882256,0.000279,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722085521_615,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
22,8:55:57,7/22/2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.056085,2.916209,0.055027,0.621564,1.840656,1.823696,2.923017,1.082361,18.570776,18.743475,29.7652,0.441786,7.5,PSF-00578_20260722085557_0be,0,0,0,83.802582,276.362671,0.696766,0.5,0.8,46.620983,1,59.95,59.4,24.41,23.6,23.6,98.2,156,156.1,0,167,4.083,0,-57,16,,,,,,,,13:50:03,7/22/2026,39.208378,-96.593872,344.200012,12,0.77,8:55:48,7/22/2026,-0.81,1,0.003,0.005,-9999,0.06,0.049,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.487161,2.473872,1.642098,0.932609,0.279172,-0.008461,0.235765,0.246415,83.802582,0.000285,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722085557_0be,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
23,8:56:26,7/22/2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.023164,2.914914,0.022981,0.264133,1.811706,1.804489,2.91334,1.101634,18.373686,18.44717,29.664238,0.441786,7.5,PSF-00578_20260722085626_e96,0,0,0,79.616188,249.802353,0.681283,0.5,0.8,85.369522,1,58.81,58.57,24.47,23.54,23.54,98.21,155.9,156,-0.1,313,4.082,-10,-35,298,,,,,,,,13:50:35,7/22/2026,39.208378,-96.593872,344.700012,13,0.74,8:55:48,7/22/2026,-0.81,1,0.001,0.002,-9999,-0.11,-0.23,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.486106,2.472435,1.640779,0.932331,0.278551,-0.009676,0.239237,0.368403,79.616188,0.000297,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722085626_e96,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
24,8:56:41,7/22/2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.029048,2.916923,0.028762,0.332344,1.801867,1.7928,2.909444,1.107577,18.255224,18.347549,29.625475,0.441786,7.5,PSF-00578_20260722085641_f21,0,0,0,79.780701,252.567169,0.684121,0.5,0.8,83.348473,1,58.43,58.14,24.49,23.52,23.52,98.21,156.1,156,0.1,305,4.082,-4,-36,293,,,,,,,,13:50:50,7/22/2026,39.208382,-96.593872,345.200012,13,0.74,8:55:48,7/22/2026,-0.81,1,0,0.001,-9999,-0.129,0.005,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485549,2.471962,1.642825,0.932411,0.278373,-0.010095,0.241047,0.361146,79.780701,0.000281,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722085641_f21,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
25,8:57:02,7/22/2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.029402,2.915613,0.029108,0.337952,1.834913,1.825686,2.94743,1.112517,18.588997,18.682945,30.010511,0.441786,7.5,PSF-00578_20260722085702_b34,0,0,0,87.786911,283.783447,0.690655,0.5,0.8,71.845413,1,59.43,59.13,24.51,23.73,23.73,98.21,156,155.7,0.2,260,4.081,4,49,9,,,,,,,,13:51:11,7/22/2026,39.208374,-96.59388,345.299988,13,0.74,8:55:48,7/22/2026,-0.81,1,0.001,0,-9999,-0.069,0.071,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.486808,2.473208,1.641491,0.931632,0.27814,-0.007979,0.243524,0.323946,87.786911,0.000288,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722085702_b34,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
26,8:57:35,7/22/2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.036238,2.915512,0.035793,0.408059,1.804986,1.79384,2.897842,1.092856,18.265074,18.378555,29.506136,0.441786,7.5,PSF-00578_20260722085735_f8c,0,0,0,78.979614,252.102966,0.686717,0.5,0.8,62.055763,1,58.36,58,24.54,23.45,23.45,98.21,155.9,156,0,226,4.08,0,-55,249,,,,,,,,13:51:44,7/22/2026,39.208359,-96.593857,345,12,0.78,8:55:48,7/22/2026,-0.81,1,-0.002,-0.001,-9999,0.166,0.025,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485368,2.471867,1.641388,0.932301,0.277834,-0.011352,0.247344,0.295412,78.979614,0.000291,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722085735_f8c,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
27,8:57:56,7/22/2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.039489,2.916178,0.038962,0.447203,1.814126,1.80192,2.914179,1.100053,18.348789,18.47308,29.67482,0.441786,7.5,PSF-00578_20260722085756_ec4,0,0,0,77.005859,244.095322,0.684525,0.5,0.8,82.822479,1,58.6,58.2,24.55,23.55,23.55,98.2,156,156,0,302,4.08,-3,-43,263,,,,,,,,13:52:05,7/22/2026,39.208363,-96.593849,345.100006,13,0.74,8:55:48,7/22/2026,-0.81,1,0.004,0.002,-9999,-0.138,-0.279,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.48562,2.472157,1.642067,0.932305,0.277637,-0.010533,0.249855,0.35939,77.005859,0.000279,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722085756_ec4,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
28,8:58:16,7/22/2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.030895,2.914543,0.030571,0.33915,1.824385,1.815117,2.887873,1.063488,18.480534,18.574905,29.402765,0.441786,7.5,PSF-00578_20260722085816_e1a,0,0,0,81.934692,264.24765,0.689932,0.5,0.8,39.173405,1,58.87,58.57,24.57,23.4,23.4,98.22,155.8,156.1,-0.2,142,4.078,-18,-36,282,,,,,,,,13:52:25,7/22/2026,39.208366,-96.593857,345,14,0.72,8:55:48,7/22/2026,-0.81,1,0,0,-9999,0.134,0.217,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.486081,2.472492,1.640403,0.932777,0.277443,-0.012361,0.252171,0.22525,81.934692,0.000282,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722085816_e1a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
29,8:59:19,7/22/2026,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.058451,2.915674,0.057303,0.651475,1.810558,1.792768,2.900324,1.089765,18.25453,18.435673,29.532005,0.441786,7.5,PSF-00578_20260722085919_8d1,0,0,0,85.583923,294.652832,0.709543,0.5,0.8,42.003914,1,58.2,57.63,24.63,23.47,23.47,98.21,156,155.9,0,148,4.076,5,-61,38,,,,,,,,13:53:27,7/22/2026,39.208366,-96.593857,345.100006,13,0.75,8:55:48,7/22/2026,-0.81,1,0,-0.001,-9999,-0.039,-0.329,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484875,2.471648,1.641553,0.932131,0.27675,-0.012278,0.259564,0.230305,85.583923,0.000288,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722085919_8d1,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
30,8:59:35,7/22/2026,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.033156,2.91591,0.032783,0.375023,1.806906,1.796666,2.903541,1.096635,18.292587,18.396847,29.562132,0.441786,7.5,PSF-00578_20260722085935_55d,0,0,0,83.816528,287.893646,0.708863,0.5,0.8,43.746857,1,58.05,57.72,24.64,23.48,23.48,98.22,156,156.1,0,154,4.069,12,-53,13,,,,,,,,13:53:44,7/22/2026,39.20837,-96.593849,345,14,0.72,8:55:48,7/22/2026,-0.81,1,0,-0.003,-9999,0.026,-0.147,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484991,2.471457,1.641793,0.932555,0.276644,-0.012184,0.261339,0.23556,83.816528,0.000294,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722085935_55d,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
31,8:59:49,7/22/2026,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.060406,2.916356,0.05918,0.666647,1.814199,1.796004,2.894096,1.079896,18.285566,18.470821,29.465517,0.441786,7.5,PSF-00578_20260722085949_25c,0,0,0,87.192535,298.858521,0.708248,0.5,0.8,43.973244,1,58.26,57.67,24.65,23.43,23.43,98.22,156,155.9,0.1,155,4.075,7,-61,38,,,,,,,,13:53:58,7/22/2026,39.208389,-96.59388,344.700012,12,0.84,8:55:48,7/22/2026,-0.81,1,0.002,0.002,-9999,0.154,-0.143,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484927,2.471714,1.642247,0.932181,0.276555,-0.012861,0.262891,0.23634,87.192535,0.000289,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722085949_25c,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
32,9:00:10,7/22/2026,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.037304,2.916804,0.036833,0.420673,1.808983,1.797505,2.903844,1.094861,18.300892,18.417759,29.564838,0.441786,7.5,PSF-00578_20260722090010_0f8,0,0,0,79.766754,279.404633,0.714512,0.5,0.8,45.521885,1,58.05,57.68,24.66,23.49,23.49,98.22,156.1,155.9,0.1,159,4.04,3,49,51,,,,,,,,13:54:19,7/22/2026,39.208397,-96.593872,344.600006,13,0.79,8:55:48,7/22/2026,-0.81,1,0,0.002,-9999,0.106,-0.294,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484932,2.471448,1.642705,0.932086,0.276419,-0.012391,0.265254,0.23973,79.766754,0.000277,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090010_0f8,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
33,9:00:24,7/22/2026,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.049687,2.91546,0.048855,0.54814,1.816798,1.801828,2.892311,1.075513,18.346169,18.498594,29.449442,0.441786,7.5,PSF-00578_20260722090024_860,0,0,0,81.056358,283.455139,0.714042,0.5,0.8,46.917294,1,58.28,57.8,24.67,23.42,23.42,98.21,155.9,156,0,164,4.069,13,48,52,,,,,,,,13:54:32,7/22/2026,39.208412,-96.593857,344.399994,14,0.72,8:55:48,7/22/2026,-0.81,1,0,0.002,-9999,-0.046,-0.06,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485083,2.471738,1.641335,0.932341,0.276357,-0.01317,0.266774,0.2439,81.056358,0.000283,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090024_860,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
34,9:00:44,7/22/2026,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.066654,2.916942,0.065165,0.750443,1.797684,1.77721,2.901605,1.103921,18.096289,18.30477,29.545355,0.441786,7.5,PSF-00578_20260722090044_bd7,0,0,0,88.944916,291.298981,0.694661,0.5,0.8,39.454033,1,57.64,56.98,24.68,23.47,23.47,98.21,156.1,156,0.1,142,4.043,17,-74,49,,,,,,,,13:54:53,7/22/2026,39.208405,-96.593864,344.5,14,0.72,8:55:48,7/22/2026,-0.81,1,0,0.001,-9999,0.278,-0.229,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484038,2.470931,1.642846,0.932415,0.276266,-0.012683,0.269105,0.225287,88.944916,0.000279,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090044_bd7,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
35,9:01:00,7/22/2026,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.038064,2.91641,0.037574,0.449485,1.806001,1.793733,2.952389,1.146388,18.264261,18.389175,30.061998,0.441786,7.5,PSF-00578_20260722090100_294,0,0,0,85.888985,247.188812,0.652537,0.5,0.8,93.195724,1,57.88,57.49,24.68,23.76,23.76,98.21,156,155.8,0.2,357,4.075,-6,19,40,,,,,,,,13:55:09,7/22/2026,39.208401,-96.593872,344.600006,14,0.75,8:55:48,7/22/2026,-0.81,1,0,0.001,-9999,0.063,-0.005,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484687,2.471239,1.642302,0.931813,0.276201,-0.009611,0.270817,0.404988,85.888985,0.000279,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090100_294,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
36,9:01:15,7/22/2026,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.008462,2.915868,0.008438,0.097575,1.800724,1.798059,2.909259,1.108535,18.307194,18.334324,29.621027,0.441786,7.5,PSF-00578_20260722090115_151,0,0,0,89.689491,290.632721,0.691399,0.5,0.8,67.38887,1,57.7,57.61,24.69,23.52,23.52,98.22,156,155.8,0.1,244,4.074,-16,18,45,,,,,,,,13:55:23,7/22/2026,39.208385,-96.593842,344.399994,14,0.75,8:55:48,7/22/2026,-0.81,1,-0.001,-0.001,-9999,0.075,0.033,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484839,2.471002,1.64175,0.931935,0.276141,-0.012334,0.272487,0.310247,89.689491,0.000296,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090115_151,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
37,9:01:49,7/22/2026,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.042247,2.915588,0.041644,0.496722,1.827615,1.814052,2.970491,1.142876,18.470354,18.608452,30.245016,0.441786,7.5,PSF-00578_20260722090149_dcb,0,0,0,91.678619,296.11908,0.690399,0.5,0.8,131.35347,1,58.48,58.05,24.71,23.86,23.86,98.21,155.9,156.1,-0.1,476,4.073,22,35,276,,,,,,,,13:55:57,7/22/2026,39.208382,-96.593826,344,15,0.68,8:55:48,7/22/2026,-0.81,1,-0.002,-0.001,-9999,-0.249,-0.153,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485389,2.471982,1.641465,0.932593,0.275894,-0.00881,0.276405,0.504081,91.678619,0.000281,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090149_dcb,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
38,9:02:38,7/22/2026,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.062263,2.915477,0.060961,0.762356,1.843309,1.822495,3.040954,1.197645,18.556881,18.768816,30.963394,0.441786,7.5,PSF-00578_20260722090238_447,0,0,0,76.891068,217.909103,0.647142,0.5,0.8,211.03598,1,58.79,58.13,24.76,24.25,24.25,98.21,155.9,155.8,0.1,815,4.072,10,-19,279,,,,,,,,13:56:47,7/22/2026,39.208374,-96.593826,343.899994,14,0.75,8:55:48,7/22/2026,-0.81,1,0.004,0.004,-9999,-0.112,-0.046,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485487,2.472367,1.641352,0.931866,0.275307,-0.005127,0.282194,0.787861,76.891068,0.000274,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090238_447,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
39,9:03:07,7/22/2026,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.070048,2.915555,0.068405,1.08989,1.869605,1.839857,3.392525,1.522921,18.733095,19.035982,34.542088,0.441786,7.5,PSF-00578_20260722090307_638,0,0,0,83.647728,187.839752,0.554686,0.5,0.8,130.605515,1,59.45,58.5,24.82,26.09,26.09,98.21,155.9,155.8,0.1,589,4.071,-13,-36,40,,,,,,,,13:57:16,7/22/2026,39.208385,-96.593834,343.799988,14,0.75,8:55:48,7/22/2026,-0.81,1,-0.001,-0.001,-9999,-0.313,-1.178,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485952,2.473178,1.641431,0.931973,0.274739,0.014673,0.285529,0.598505,83.647728,0.000289,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090307_638,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
40,9:03:35,7/22/2026,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.091572,2.915009,0.088783,1.200375,1.866908,1.834131,3.160781,1.293872,18.675272,19.009014,32.183327,0.441786,7.5,PSF-00578_20260722090335_ad2,0,0,0,88.378784,223.44017,0.604463,0.5,0.8,145.304138,1,59.19,58.15,24.86,24.9,24.9,98.21,155.9,155.7,0.1,601,4.068,-12,23,38,,,,,,,,13:57:44,7/22/2026,39.208393,-96.593857,343,15,0.68,8:55:48,7/22/2026,-0.81,1,-0.001,-0.002,-9999,0.217,0.789,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485498,2.472848,1.640876,0.931749,0.27421,0.000878,0.288532,0.608797,88.378784,0.00029,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090335_ad2,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
41,9:04:23,7/22/2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.127409,2.915357,0.122074,1.419466,1.88605,1.84731,2.99957,1.11352,18.810661,19.205133,30.543806,0.441786,7.5,PSF-00578_20260722090423_94e,0,0,0,88.638428,233.664032,0.620659,0.5,0.8,207.816818,1,59.53,58.31,24.94,24.03,24.03,98.21,155.9,155.8,0.1,837,4.059,10,53,307,,,,,,,,13:58:32,7/22/2026,39.208378,-96.593849,343.299988,15,0.68,8:55:48,7/22/2026,-0.81,1,0.001,0.002,-9999,0.192,0.108,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485684,2.473262,1.64123,0.931841,0.273392,-0.009566,0.294031,0.806093,88.638428,0.000282,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090423_94e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
42,9:04:39,7/22/2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.11894,2.916971,0.11428,1.477871,1.892967,1.852691,3.1304,1.237432,18.86665,19.2768,31.878038,0.441786,7.5,PSF-00578_20260722090439_42c,0,0,0,78.209282,199.580673,0.608132,0.5,0.8,223.278275,1,59.66,58.39,24.96,24.74,24.74,98.2,156.1,155.7,0.3,918,4.036,0,55,319,,,,,,,,13:58:48,7/22/2026,39.208393,-96.593842,343.700012,15,0.73,8:55:48,7/22/2026,-0.81,1,0,-0.001,-9999,0.375,1.145,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485782,2.473416,1.642876,0.931609,0.273112,-0.002024,0.295743,0.873612,78.209282,0.000292,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090439_42c,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
43,9:05:00,7/22/2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.092361,2.915728,0.089525,1.03566,1.881113,1.852857,2.988946,1.107833,18.868393,19.156134,30.437645,0.441786,7.5,PSF-00578_20260722090500_cd8,0,0,0,81.073166,248.803497,0.674148,0.5,0.8,68.734833,1,59.16,58.27,25,23.97,23.97,98.2,156,156,0,255,4.067,15,-39,325,,,,,,,,13:59:09,7/22/2026,39.208374,-96.593826,343.600006,15,0.69,8:55:48,7/22/2026,-0.81,1,0.002,0.002,-9999,-0.132,-0.178,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485629,2.472789,1.641607,0.932318,0.272736,-0.01088,0.297988,0.319628,81.073166,0.000291,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090500_cd8,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
44,9:05:21,7/22/2026,Rain_out,Climate_model,,Pl16-R2-M1-H2-P08,,,0.164316,2.915784,0.15555,1.787126,1.929306,1.880574,3.029036,1.09973,19.150696,19.64695,30.845968,0.441786,7.5,PSF-00578_20260722090521_8a8,0,0,0,87.020874,284.108521,0.693705,0.5,0.8,48.106426,1,60.56,59.03,25.03,24.19,24.19,98.2,156,156.1,-0.1,173,4.068,4,-69,353,,,,,,,,13:59:30,7/22/2026,39.20837,-96.593834,343.100006,16,0.67,8:55:48,7/22/2026,-0.81,1,0.005,0.001,-9999,-0.124,-0.19,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.80E-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.486582,2.47453,1.641665,0.93269,0.272372,-0.008822,0.300218,0.251505,87.020874,0.000285,2.397709,-3.00E-05,1,2.383926,-2.40E-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260722090521_8a8,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
