SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,GPS,GPS,GPS,GPS,GPS,GPS,GPS,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
46,09:12:34,2026-07-21,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.049107,2.915917,0.048294,0.706382,2.180406,2.161315,3.565995,1.385589,22.144001,22.339592,36.535801,0.441786,7.5,PSF-00578_20260721091234_512,0,0,0,75.284958,259.699707,0.710108,0.5,0.8,47.039314,1,58.37,57.86,27.73,26.94,26.94,97.6,156,155.9,0.1,166,3.746,-5,-16,350,,,,,,,,14:06:47,2026-07-21,39.208393,-96.59388,338,17,0.63,09:11:23,2026-07-21,-0.64,1,0.004,0.004,-9999,-0.182,-0.085,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4846,2.471109,1.6418,0.932124,0.244662,-0.008605,0.165113,0.24502,75.284958,0.000292,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721091234_512,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
47,09:12:50,2026-07-21,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.147865,2.916492,0.14073,1.867588,2.210374,2.159942,3.467916,1.257542,22.130613,22.647337,35.532021,0.441786,7.5,PSF-00578_20260721091250_7c4,0,0,0,84.324005,242.104416,0.651704,0.5,0.8,71.788086,1,58.97,57.62,27.79,26.46,26.46,97.6,156.1,155.7,0.2,275,3.746,16,58,350,,,,,,,,14:06:58,2026-07-21,39.208393,-96.59388,337.899994,17,0.63,09:11:23,2026-07-21,-0.64,1,-0.001,0,-9999,0.217,0.212,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484288,2.471852,1.642386,0.931675,0.24409,-0.014585,0.166942,0.33675,84.324005,0.000295,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721091250_7c4,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
48,09:13:01,2026-07-21,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.02292,2.916335,0.022741,0.357641,2.186596,2.176934,3.67541,1.488814,22.305056,22.404045,37.658566,0.441786,7.5,PSF-00578_20260721091301_763,0,0,0,91.741203,297.579285,0.691708,0.5,0.8,85.827377,1,58.19,57.93,27.83,27.45,27.45,97.6,156,155.8,0.1,310,3.747,22,54,349,,,,,,,,14:07:13,2026-07-21,39.208397,-96.59388,337.899994,17,0.63,09:11:23,2026-07-21,-0.64,1,0.002,0.001,-9999,0.631,1.89,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484679,2.470869,1.642226,0.931993,0.243688,-0.003941,0.168258,0.36584,91.741203,0.000308,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721091301_763,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
49,09:13:15,2026-07-21,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.052377,2.915932,0.051453,0.770484,2.232685,2.211873,3.650298,1.417613,22.660542,22.873762,37.397144,0.441786,7.5,PSF-00578_20260721091315_cfd,0,0,0,81.250908,286.346191,0.716249,0.5,0.8,37.71175,1,59.24,58.68,27.88,27.34,27.34,97.61,156,155.7,0.2,132,3.746,1,-46,3,,,,,,,,14:07:27,2026-07-21,39.208401,-96.593887,337.899994,17,0.63,09:11:23,2026-07-21,-0.64,1,0.005,0.005,-9999,0.075,0.184,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.485624,2.472172,1.641816,0.931684,0.243178,-0.005865,0.169898,0.216629,81.250908,0.000294,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721091315_cfd,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
50,09:13:28,2026-07-21,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,-0.002046,2.915987,-0.002047,-0.032714,2.19591,2.196794,3.708409,1.512499,22.505251,22.496195,37.991127,0.441786,7.5,PSF-00578_20260721091328_5b8,0,0,0,98.184227,323.361755,0.696364,0.5,0.8,62.061317,1,58.1,58.12,27.93,27.61,27.61,97.61,156,155.5,0.3,223,3.745,-12,30,353,,,,,,,,14:07:39,2026-07-21,39.208401,-96.593895,337.899994,17,0.63,09:11:23,2026-07-21,-0.64,1,-0.003,-0.003,-9999,-0.476,0.192,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484903,2.470737,1.641871,0.931185,0.242727,-0.003348,0.171395,0.292814,98.184227,0.000302,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721091328_5b8,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
51,09:13:45,2026-07-21,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.011432,2.915801,0.011388,0.200987,2.18494,2.179507,3.85445,1.669511,22.328331,22.383984,39.487568,0.441786,7.5,PSF-00578_20260721091345_c19,0,0,0,104.591133,321.407318,0.674584,0.5,0.8,63.240822,1,57.58,57.44,28,28.27,28.27,97.61,156,155.8,0.1,234,3.745,-10,31,351,,,,,,,,14:07:58,2026-07-21,39.208405,-96.593895,337.899994,16,0.67,09:11:23,2026-07-21,-0.64,1,-0.002,-0.001,0.007,0.192,0.17,1.217,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484015,2.470073,1.641681,0.931958,0.242074,0.003404,0.173502,0.302477,104.591133,0.000305,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721091345_c19,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
52,09:14:02,2026-07-21,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.017006,2.916215,0.016907,0.285549,2.203477,2.195763,3.801367,1.59789,22.494343,22.57337,38.942844,0.441786,7.5,PSF-00578_20260721091402_a3a,0,0,0,78.57299,300.259705,0.738317,0.5,0.8,61.21405,1,57.86,57.66,28.06,28.03,28.03,97.61,156,155.8,0.2,207,3.728,-8,31,351,,,,,,,,14:08:09,2026-07-21,39.208405,-96.593872,333.5,20,0.57,09:11:23,2026-07-21,-0.64,1,0.002,0,-9999,0.087,0.356,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484281,2.47041,1.642105,0.931802,0.241472,-2.6e-05,0.175435,0.279838,78.57299,0.000296,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721091402_a3a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
37,10:12:46,2026-07-21,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.090293,2.915949,0.087581,2.072276,2.135702,2.079649,4.369113,2.233411,21.298388,21.872442,44.745556,0.441786,7.5,PSF-00578_20260721101246_7b6,0,0,0,88.820099,242.802505,0.634188,0.5,0.8,134.943573,1,43.19,42.05,32.62,30.44,30.44,97.64,156,154.8,0.7,532,3.658,-3,29,173,,,,,,,,15:06:58,2026-07-21,39.208382,-96.59375,341.5,21,0.59,10:04:39,2026-07-21,-0.39,1,0.002,0.002,-9999,0.43,0.368,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.463218,2.450579,1.641832,0.929486,0.201777,-0.025393,0.298384,0.551134,88.820099,0.000301,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721101246_7b6,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
38,10:13:15,2026-07-21,Rain_out,Climate_model,,Pl1-R1-M2-H3-P12,,,0.147843,2.91646,0.14071,4.199476,2.172966,2.059454,4.980641,2.807676,21.089621,22.252026,51.003727,0.441786,7.5,PSF-00578_20260721101315_766,0,0,0,90.163353,143.888718,0.373381,0.5,0.8,262.243073,1,43.88,41.59,32.64,32.75,32.75,97.65,156.1,154.9,0.7,1756,3.659,-15,-37,204,,,,,,,,15:07:27,2026-07-21,39.208382,-96.593765,341.299988,21,0.59,10:04:39,2026-07-21,-0.39,1,0,-0.003,0.009,4.174,9.286,-10.925,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.462599,2.451475,1.642354,0.929758,0.201588,0.001446,0.301211,1.573814,90.163353,0.000294,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721101315_766,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
80,10:32:44,2026-07-21,Rain_out,Climate_model,,Pl6-R1-M1-H2-P08,,,0.053752,2.915684,0.052779,1.470642,2.328412,2.288689,4.94885,2.620437,23.429817,23.836475,50.662472,0.441786,7.5,PSF-00578_20260721103244_eae,0,0,0,79.275368,273.888947,0.710557,0.5,0.8,48.266792,1,42.3,41.58,34.54,32.63,32.63,97.68,156,154.7,0.8,170,3.629,45,33,358,,,,,,,,15:26:56,2026-07-21,39.208344,-96.593834,338,20,0.62,10:25:49,2026-07-21,-0.37,1,-0.003,-0.004,0.013,-0.042,-0.279,-0.496,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.462267,2.449088,1.641563,0.929017,0.18724,-0.022606,0.396559,0.248541,79.275368,0.000294,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721103244_eae,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
1,10:43:49,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.11443,2.916828,0.11011,3.841242,2.164965,2.061112,5.440415,3.27545,21.097525,22.160563,55.688038,0.441786,7.5,PSF-00578_20260721104349_05c,0,0,0,156.965378,213.267441,0.263997,0.5,0.8,122.554565,1,37.46,35.66,35.42,34.32,34.32,97.69,156.1,154.8,0.8,1161,3.594,-18,18,44,,,,,,,,00:00:00,0000-00-00,nan,nan,nan,0,nan,10:43:41,2026-07-21,-0.31,1,0.004,0.003,-9999,-2.73,29.701,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454223,2.442542,1.642729,0.929473,0.180944,-0.013051,0.13169,1.076391,156.965378,0.000305,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104349_05c,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
2,10:44:08,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.020435,2.91601,0.020293,0.64669,2.153183,2.135684,5.150376,2.997193,21.859224,22.03833,52.71529,0.441786,7.5,PSF-00578_20260721104408_345,0,0,0,110.201241,293.514496,0.624546,0.5,0.8,60.42271,1,37.18,36.87,35.45,33.34,33.34,97.7,156,154.6,0.9,242,3.59,-19,15,47,,,,,,,,00:00:00,0000-00-00,nan,nan,nan,0,nan,10:43:41,2026-07-21,-0.31,1,0.001,0.002,-9999,-36.719,-45.834,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.455852,2.442163,1.641895,0.928843,0.180675,-0.025311,0.134853,0.308742,110.201241,0.000315,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104408_345,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
3,10:44:19,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.088526,2.915832,0.085917,3.040539,2.21375,2.131517,5.534214,3.320464,21.816736,22.658415,56.644398,0.441786,7.5,PSF-00578_20260721104419_8f7,0,0,0,115.999458,191.393143,0.393921,0.5,0.8,155.48233,1,38.19,36.77,35.47,34.63,34.63,97.7,156,154.5,0.9,987,3.629,-16,24,46,,,,,,,,15:38:31,2026-07-21,39.208416,-96.593864,335.200012,6,1.7,10:43:41,2026-07-21,-0.31,1,0,0.001,-9999,1.745,6.387,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.455713,2.443499,1.641714,0.928681,0.180572,-0.009977,0.136613,0.931164,115.999458,0.000303,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104419_8f7,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
4,10:44:30,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.101782,2.915709,0.098349,3.298847,2.273985,2.184813,5.422042,3.148058,22.362183,23.274878,55.49614,0.441786,7.5,PSF-00578_20260721104430_ccd,0,0,0,107.275131,176.472183,0.392113,0.5,0.8,35.398796,1,39.19,37.65,35.49,34.26,34.26,97.7,156,154.4,1,226,3.629,-16,26,46,,,,,,,,15:38:43,2026-07-21,39.208416,-96.59388,342.100006,8,1.1,10:43:41,2026-07-21,-0.31,1,0.001,-0.001,-9999,1.372,28.868,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.456891,2.444806,1.641588,0.928498,0.180439,-0.014665,0.138366,0.295227,107.275131,0.000317,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104430_ccd,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
5,10:44:43,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.070501,2.915644,0.068836,2.61128,2.263795,2.193192,5.817114,3.553319,22.445988,23.16857,59.534634,0.441786,7.5,PSF-00578_20260721104443_c90,0,0,0,113.081932,178.02858,0.36481,0.5,0.8,33.353798,1,38.98,37.76,35.5,35.53,35.53,97.71,156,154.4,1,229,3.629,-15,27,48,,,,,,,,15:38:54,2026-07-21,39.208393,-96.593864,339.299988,8,1.1,10:43:41,2026-07-21,-0.31,1,0.002,0.005,-9999,-4.236,-7.5,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.457038,2.444529,1.641522,0.928426,0.180328,0.000572,0.140273,0.297631,113.081932,0.000315,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104443_c90,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
6,10:44:55,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.014421,2.915957,0.01435,0.444173,2.216403,2.204391,5.127189,2.910786,22.560888,22.683828,52.474339,0.441786,7.5,PSF-00578_20260721104455_381,0,0,0,92.540146,285.957825,0.676385,0.5,0.8,56.457855,1,38.13,37.92,35.52,33.26,33.26,97.71,156,154.4,1,209,3.628,-14,28,49,,,,,,,,15:39:07,2026-07-21,39.208359,-96.593857,337.5,9,1.01,10:43:41,2026-07-21,-0.31,1,0.001,0.001,-9999,-0.019,0.634,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.457252,2.443413,1.641841,0.92833,0.180223,-0.027061,0.141944,0.281007,92.540146,0.000309,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104455_381,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
7,10:45:18,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.156423,2.916591,0.14846,5.26219,2.224366,2.082156,5.549437,3.325071,21.312601,22.768244,56.803116,0.441786,7.5,PSF-00578_20260721104518_7a1,0,0,0,97.394943,159.168365,0.388101,0.5,0.8,291.218079,1,38.21,35.76,35.55,34.68,34.68,97.7,156.1,154.7,0.9,1876,3.626,16,-48,260,,,,,,,,15:39:31,2026-07-21,39.208355,-96.593849,335,9,1.01,10:43:41,2026-07-21,-0.31,1,0.001,0,0.021,-1.264,-2.338,-2.859,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454342,2.443508,1.642487,0.929059,0.180019,-0.010342,0.14512,1.674125,97.394943,0.000298,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104518_7a1,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
8,10:45:46,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.224893,2.91708,0.208796,7.132514,2.458369,2.266164,5.657012,3.198642,23.196489,25.163912,57.90527,0.441786,7.5,PSF-00578_20260721104546_e91,0,0,0,90.107559,149.814957,0.398541,0.5,0.8,282.782654,1,42.14,38.84,35.59,35.03,35.03,97.69,156.1,154.4,1.1,1774,3.629,12,-55,263,,,,,,,,15:39:58,2026-07-21,39.208359,-96.593849,334.799988,9,1.01,10:43:41,2026-07-21,-0.31,1,-0.001,0.001,0.012,-0.269,0.187,0.412,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.45847,2.448637,1.642986,0.928397,0.179759,-0.00659,0.148864,1.58885,90.107559,0.000301,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104546_e91,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
9,10:45:58,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.220474,2.916676,0.204979,6.578061,2.42076,2.243365,5.430002,3.009242,22.962597,24.778374,55.580315,0.441786,7.5,PSF-00578_20260721104558_dd7,0,0,0,86.630699,161.040909,0.462058,0.5,0.8,298.69223,1,41.46,38.43,35.6,34.29,34.29,97.7,156.1,154.6,0.9,1616,3.587,8,-62,273,,,,,,,,15:40:10,2026-07-21,39.208359,-96.593842,335.5,9,1.01,10:43:41,2026-07-21,-0.31,1,0,0,-9999,0.814,2.528,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.45791,2.44776,1.642574,0.928992,0.179668,-0.015697,0.150334,1.457026,86.630699,0.00031,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104558_dd7,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
10,10:46:18,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.122579,2.915329,0.117633,3.4162,2.374838,2.282574,5.10331,2.728472,23.365179,24.309624,52.239166,0.441786,7.5,PSF-00578_20260721104618_333,0,0,0,86.134315,213.856094,0.597232,0.5,0.8,38.288704,1,40.59,39.01,35.64,33.18,33.18,97.69,155.9,154.3,1,160,3.626,21,63,249,,,,,,,,15:40:30,2026-07-21,39.20834,-96.593857,333.700012,8,1.11,10:43:41,2026-07-21,-0.31,1,-0.003,-0.002,0.007,-0.034,-0.03,0.014,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.458684,2.446613,1.641201,0.928137,0.179389,-0.029518,0.153042,0.240566,86.134315,0.000304,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104618_333,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
11,10:46:32,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.08095,2.917136,0.078764,2.217554,2.399914,2.340121,5.045623,2.64571,23.953396,24.56543,51.64682,0.441786,7.5,PSF-00578_20260721104632_6ee,0,0,0,88.073372,251.885895,0.650344,0.5,0.8,39.074146,1,40.97,39.95,35.66,32.98,32.98,97.69,156.1,154.5,1.1,150,3.623,20,57,240,,,,,,,,15:40:44,2026-07-21,39.208328,-96.593918,329.5,8,1.11,10:43:41,2026-07-21,-0.31,1,-0.002,-0.002,0.01,-0.259,-0.378,-0.805,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.459934,2.447114,1.643044,0.928518,0.179261,-0.032158,0.154774,0.232151,88.073372,0.000315,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104632_6ee,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
12,10:46:45,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.069418,2.916059,0.067804,1.924352,2.389874,2.337937,5.056945,2.667071,23.930489,24.462107,51.761524,0.441786,7.5,PSF-00578_20260721104645_bff,0,0,0,80.462692,255.432129,0.684994,0.5,0.8,44.596577,1,40.78,39.9,35.67,33.02,33.02,97.7,156,154.5,1,163,3.628,5,52,247,,,,,,,,15:40:54,2026-07-21,39.208344,-96.593857,328.200012,8,1.11,10:43:41,2026-07-21,-0.31,1,0,0.001,-9999,-0.195,-0.326,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.459856,2.446861,1.641944,0.928659,0.179194,-0.031799,0.156319,0.242644,80.462692,0.000311,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104645_bff,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
13,10:46:55,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.064041,2.916741,0.062665,1.772163,2.338944,2.291118,4.997845,2.658901,23.453182,23.942755,51.160774,0.441786,7.5,PSF-00578_20260721104655_fe0,0,0,0,81.017014,232.95343,0.652218,0.5,0.8,50.566814,1,39.91,39.1,35.67,32.81,32.81,97.69,156.1,154.5,1,194,3.627,4,-63,266,,,,,,,,00:00:00,0000-00-00,39.208397,-96.593773,320.899994,8,1.12,10:43:41,2026-07-21,-0.31,1,0,-0.003,-9999,-0.279,-0.262,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.458795,2.445729,1.64264,0.92857,0.179199,-0.03428,0.157434,0.2686,81.017014,0.000305,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104655_fe0,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
14,10:47:06,2026-07-21,Rain_out,Climate_model,,Pl15-R2-M2-H1-P05,,,0.050173,2.916112,0.049324,1.475401,2.40446,2.364647,5.21285,2.80839,24.20401,24.611523,53.35759,0.441786,7.5,PSF-00578_20260721104706_e5b,0,0,0,82.412842,245.446442,0.664233,0.5,0.8,63.198021,1,41.02,40.35,35.67,33.56,33.56,97.7,156,154.3,1.1,238,3.627,2,-53,270,,,,,,,,15:41:18,2026-07-21,39.20837,-96.593796,317.399994,7,1.24,10:43:41,2026-07-21,-0.31,1,0,0.002,-9999,0.005,-0.095,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.460452,2.447177,1.641999,0.928239,0.179176,-0.025359,0.158792,0.305395,82.412842,0.000317,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260721104706_e5b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
