SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,GPS,GPS,GPS,GPS,GPS,GPS,GPS,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
79,13:15:05,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.057744,2.918781,0.056623,2.186462,2.674889,2.616418,6.259969,3.58508,26.887104,27.48797,64.329338,0.441786,7.5,PSF-00578_20260720131505_ad6,0,0,0,88.650223,253.322479,0.65005,0.5,0.8,113.466324,1,36.82,36.01,39.62,36.87,36.87,97.31,156.3,153.7,1.7,436,3.872,4,-69,27,,,,,,,,18:09:20,2026-07-20,39.208431,-96.593819,314.899994,18,0.68,13:11:23,2026-07-20,-0.34,1,0.002,-0.002,-9999,-0.111,1.03,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454067,2.441126,1.644727,0.926746,0.153878,-0.034368,0.263155,0.47127,88.650223,0.000311,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131505_ad6,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
80,13:15:19,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.055905,2.916507,0.054853,2.100746,2.765949,2.709719,6.319078,3.553129,27.843609,28.4214,64.931427,0.441786,7.5,PSF-00578_20260720131519_962,0,0,0,84.312561,264.14679,0.680812,0.5,0.8,91.513344,1,38.05,37.28,39.63,37.04,37.04,97.32,156.1,153.7,1.5,336,3.868,4,-68,39,,,,,,,,18:09:34,2026-07-20,39.208431,-96.593819,315.100006,19,0.66,13:11:23,2026-07-20,-0.34,1,0.001,0,-9999,-0.046,0.196,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.455754,2.442739,1.642402,0.926726,0.15382,-0.032351,0.263883,0.387435,84.312561,0.0003,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131519_962,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
81,13:15:30,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.030217,2.918571,0.029907,1.335122,2.66844,2.632723,6.801715,4.133275,27.05147,27.418465,69.888237,0.441786,7.5,PSF-00578_20260720131530_93a,0,0,0,120.480896,210.175034,0.426759,0.5,0.8,199.963852,1,36.69,36.2,39.64,38.4,38.4,97.32,156.3,153.9,1.6,1171,3.905,26,63,346,,,,,,,,18:09:44,2026-07-20,39.208439,-96.593803,315.5,19,0.66,13:11:23,2026-07-20,-0.34,1,-0.001,0,-9999,-4.524,-10.668,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454312,2.440954,1.644512,0.927076,0.153759,-0.015492,0.264432,1.085451,120.480896,0.000313,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131530_93a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
82,13:15:55,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.064708,2.916381,0.063303,2.613834,2.823141,2.753213,6.645967,3.822826,28.291042,29.00959,68.291595,0.441786,7.5,PSF-00578_20260720131555_872,0,0,0,123.56794,219.072464,0.435949,0.5,0.8,225.52829,1,38.78,37.82,39.66,37.97,37.97,97.32,156,154,1.3,1293,3.905,5,-43,1,,,,,,,,18:10:09,2026-07-20,39.208443,-96.593819,315.600006,19,0.66,13:11:23,2026-07-20,-0.34,1,0,0.003,-9999,-2.549,-1.105,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.456462,2.443677,1.642273,0.927436,0.153639,-0.021142,0.265812,1.187315,123.56794,0.000312,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131555_872,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
83,13:16:22,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.149095,2.916323,0.141844,5.269348,2.710596,2.569438,6.161393,3.450797,26.400126,27.850471,63.306255,0.441786,7.5,PSF-00578_20260720131622_14f,0,0,0,71.175812,215.869553,0.670283,0.5,0.8,28.041752,1,37.18,35.25,39.68,36.58,36.58,97.33,156,154,1.3,105,3.904,-24,-55,308,,,,,,,,18:10:35,2026-07-20,39.208439,-96.593803,316,19,0.66,13:11:23,2026-07-20,-0.34,1,0.002,0.003,-9999,-0.25,-0.099,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.453029,2.441594,1.642214,0.927349,0.153502,-0.038788,0.267187,0.194035,71.175812,0.000314,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131622_14f,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
84,13:16:35,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.071576,2.915936,0.069861,2.703606,2.568206,2.495654,6.165519,3.597313,25.643534,26.389025,63.352406,0.441786,7.5,PSF-00578_20260720131635_bfe,0,0,0,87.818024,268.024567,0.672351,0.5,0.8,37.854126,1,35.25,34.26,39.67,36.59,36.59,97.32,156,153.9,1.4,141,3.903,-28,-57,308,,,,,,,,18:10:50,2026-07-20,39.208447,-96.593811,316.299988,19,0.66,13:11:23,2026-07-20,-0.34,1,0,0.001,-9999,-0.131,0.014,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.451697,2.439054,1.641819,0.92702,0.15357,-0.038487,0.267819,0.224253,87.818024,0.000308,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131635_bfe,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
85,13:16:50,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.073446,2.916281,0.071641,2.739077,2.588798,2.515331,6.142756,3.553958,25.845779,26.600683,63.118668,0.441786,7.5,PSF-00578_20260720131650_500,0,0,0,90.876099,283.343903,0.679273,0.5,0.8,40.084145,1,35.56,34.55,39.66,36.52,36.52,97.32,156,153.7,1.5,148,3.903,-30,-53,313,,,,,,,,18:11:04,2026-07-20,39.208447,-96.593811,316.299988,19,0.66,13:11:23,2026-07-20,-0.34,1,-0.004,-0.001,-9999,-0.026,0.318,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.452097,2.439464,1.642171,0.926713,0.15365,-0.039152,0.268378,0.229912,90.876099,0.00032,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131650_500,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
86,13:17:10,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.07263,2.914811,0.070864,2.888858,2.658237,2.580717,6.440299,3.782061,26.516897,27.313419,66.174133,0.441786,7.5,PSF-00578_20260720131710_f1a,0,0,0,106.721519,205.0327,0.47949,0.5,0.8,293.098511,1,36.55,35.48,39.64,37.39,37.39,97.32,155.9,153.8,1.3,1528,3.904,-6,-29,6,,,,,,,,18:11:24,2026-07-20,39.20845,-96.593819,316.799988,19,0.66,13:11:23,2026-07-20,-0.34,1,-0.001,-0.003,-9999,-0.684,-2.978,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.453349,2.440764,1.640674,0.926844,0.153746,-0.028162,0.269557,1.383561,106.721519,0.000308,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131710_f1a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
87,13:17:29,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.158667,2.916091,0.150479,6.09091,2.740882,2.577752,6.493154,3.752272,26.487722,28.163963,66.720482,0.441786,7.5,PSF-00578_20260720131729_527,0,0,0,103.033302,182.400223,0.435125,0.5,0.8,336.096893,1,37.69,35.45,39.64,37.54,37.54,97.32,156,153.8,1.4,1931,3.904,-7,14,2,,,,,,,,18:11:44,2026-07-20,39.208462,-96.593811,317.200012,19,0.66,13:11:23,2026-07-20,-0.34,1,-0.001,-0.001,0.009,0.548,0.363,-1.264,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.453305,2.442265,1.641977,0.926995,0.153771,-0.02623,0.270508,1.720183,103.033302,0.000308,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131729_527,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
88,13:17:49,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.020716,2.91796,0.02057,0.87406,2.638933,2.61553,6.579034,3.9401,26.871832,27.112284,67.592697,0.441786,7.5,PSF-00578_20260720131749_0b5,0,0,0,88.058708,287.632935,0.69385,0.5,0.8,17.267702,1,36.31,35.99,39.63,37.78,37.78,97.33,156.2,153.9,1.5,62,3.895,-27,-26,242,,,,,,,,18:12:01,2026-07-20,39.208462,-96.593819,317.600006,19,0.66,13:11:23,2026-07-20,-0.34,1,0.001,0,-9999,0.078,0.232,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454035,2.440459,1.643887,0.927094,0.153843,-0.023044,0.271679,0.158629,88.058708,0.000314,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131749_0b5,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
89,13:18:01,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.033549,2.917134,0.033167,1.372398,2.646363,2.609596,6.484792,3.838429,26.811764,27.189522,66.626686,0.441786,7.5,PSF-00578_20260720131801_5dc,0,0,0,84.172729,279.417145,0.698756,0.5,0.8,18.026562,1,36.43,35.92,39.62,37.52,37.52,97.33,156.1,153.8,1.5,64,3.902,-20,-19,233,,,,,,,,18:12:16,2026-07-20,39.208469,-96.593811,317.799988,18,0.69,13:11:23,2026-07-20,-0.34,1,0,0.001,-9999,-0.058,-0.052,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.453946,2.440614,1.643042,0.926815,0.153886,-0.026276,0.272246,0.160533,84.172729,0.0003,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131801_5dc,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
90,13:18:14,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.023316,2.917268,0.023131,0.917112,2.664177,2.639615,6.344468,3.680291,27.120815,27.37318,65.186462,0.441786,7.5,PSF-00578_20260720131814_125,0,0,0,89.226364,295.703186,0.698257,0.5,0.8,3.786865,1,36.69,36.35,39.61,37.11,37.11,97.33,156.2,153.8,1.5,14,3.897,-17,-33,235,,,,,,,,18:12:29,2026-07-20,39.208466,-96.593811,317.700012,18,0.69,13:11:23,2026-07-20,-0.34,1,0.001,0,-9999,0.2,0.671,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454523,2.44096,1.643178,0.926837,0.153939,-0.031178,0.272817,0.117971,89.226364,0.000319,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131814_125,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
91,13:18:27,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.034132,2.917241,0.033737,1.322266,2.662488,2.627073,6.301519,3.639031,26.991257,27.355124,64.743515,0.441786,7.5,PSF-00578_20260720131827_219,0,0,0,106.730461,343.937531,0.689681,0.5,0.8,14.205498,1,36.69,36.2,39.6,36.99,36.99,97.33,156.2,153.8,1.5,51,3.901,-20,-50,242,,,,,,,,18:12:42,2026-07-20,39.208462,-96.593811,317.799988,18,0.68,13:11:23,2026-07-20,-0.34,1,-0.001,-0.003,-9999,0.681,1.502,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454318,2.440955,1.643151,0.926968,0.153994,-0.032609,0.273457,0.149669,106.730461,0.000322,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131827_219,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
92,13:18:39,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.015768,2.917489,0.015683,0.644607,2.672847,2.655587,6.48502,3.812173,27.284361,27.461693,66.629196,0.441786,7.5,PSF-00578_20260720131839_488,0,0,0,104.753853,336.781738,0.688956,0.5,0.8,13.656153,1,36.85,36.61,39.59,37.52,37.52,97.33,156.2,153.9,1.5,50,3.9,-20,-33,232,,,,,,,,18:12:54,2026-07-20,39.208447,-96.593819,318.899994,18,0.67,13:11:23,2026-07-20,-0.34,1,0.001,0.004,-9999,0.307,0.814,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454865,2.441165,1.643404,0.927082,0.154042,-0.02593,0.273961,0.148048,104.753853,0.000311,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131839_488,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
93,13:19:04,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.134145,2.916438,0.128246,5.219712,2.753149,2.613404,6.52539,3.772241,26.853237,28.289145,67.04966,0.441786,7.5,PSF-00578_20260720131904_a17,0,0,0,105.218414,204.93364,0.486573,0.5,0.8,32.826775,1,37.96,36.03,39.59,37.63,37.63,97.32,156.1,153.8,1.4,169,3.896,1,-64,182,,,,,,,,18:13:15,2026-07-20,39.208443,-96.593811,319.299988,18,0.69,13:11:23,2026-07-20,-0.34,1,-0.004,-0.003,-9999,4.577,-3.377,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454096,2.442623,1.642331,0.926925,0.154059,-0.024465,0.275007,0.247574,105.218414,0.000316,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131904_a17,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
94,13:19:20,2026-07-20,Rain_out,Climate_model,,Pl17-R2-M1-H1-P04,,,0.077979,2.916746,0.075949,3.083527,2.692048,2.609462,6.457481,3.765434,26.813354,27.661953,66.353416,0.441786,7.5,PSF-00578_20260720131920_9e5,0,0,0,113.211037,216.709259,0.47759,0.5,0.8,93.597168,1,37.1,35.97,39.6,37.44,37.44,97.32,156.1,153.8,1.5,490,3.902,1,-64,188,,,,,,,,18:13:34,2026-07-20,39.208405,-96.593727,320,19,0.66,13:11:23,2026-07-20,-0.34,1,0,0.003,-9999,-2.788,0.767,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454006,2.441503,1.642646,0.926858,0.154021,-0.026953,0.275693,0.516032,113.211037,0.000319,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131920_9e5,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
95,13:19:54,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.110716,2.91699,0.106668,3.923357,2.662538,2.557444,6.081361,3.418823,26.278034,27.357887,62.486691,0.441786,7.5,PSF-00578_20260720131954_018,0,0,0,93.599442,233.757019,0.599587,0.5,0.8,389.890106,1,36.68,35.23,39.61,36.34,36.34,97.32,156.1,153.9,1.4,1626,3.9,-13,-24,350,,,,,,,,18:14:09,2026-07-20,39.208408,-96.593719,320.700012,19,0.66,13:11:23,2026-07-20,-0.34,1,-0.002,0,0.014,0.79,1.969,4.801,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.453018,2.440942,1.642895,0.92707,0.153963,-0.040741,0.277424,1.465018,93.599442,0.000317,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720131954_018,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
96,13:20:14,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.141504,2.917015,0.134958,4.747167,2.667604,2.540456,5.939472,3.271867,26.104221,27.410721,61.030487,0.441786,7.5,PSF-00578_20260720132014_979,0,0,0,89.30719,195.994385,0.544338,0.5,0.8,304.947693,1,36.73,34.98,39.62,35.91,35.91,97.32,156.1,153.9,1.5,1401,3.901,-11,-37,353,,,,,,,,18:14:29,2026-07-20,39.208412,-96.593727,321.100006,18,0.69,13:11:23,2026-07-20,-0.34,1,-0.002,-0.004,-9999,0.614,2.176,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.45268,2.44101,1.64292,0.927008,0.153911,-0.046158,0.278364,1.276912,89.30719,0.000313,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720132014_979,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
97,13:20:24,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.103248,2.916688,0.099718,3.577287,2.698486,2.602678,6.033122,3.334635,26.743441,27.727901,61.992458,0.441786,7.5,PSF-00578_20260720132024_724,0,0,0,84.650513,223.105072,0.62058,0.5,0.8,346.282837,1,37.16,35.84,39.61,36.2,36.2,97.32,156.1,153.8,1.5,1395,3.899,-16,-35,352,,,,,,,,18:14:39,2026-07-20,39.208412,-96.593719,321.200012,18,0.69,13:11:23,2026-07-20,-0.34,1,0.004,0.001,-9999,-0.237,0.538,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.453832,2.44157,1.642586,0.926753,0.153917,-0.042635,0.278818,1.272277,84.650513,0.000319,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720132024_724,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
98,13:20:34,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.158787,2.91526,0.150585,5.342051,2.744431,2.601261,6.041209,3.296778,26.727709,28.198767,62.072849,0.441786,7.5,PSF-00578_20260720132034_6ab,0,0,0,84.671257,192.32225,0.559743,0.5,0.8,320.205261,1,37.8,35.82,39.61,36.22,36.22,97.32,155.9,153.7,1.4,1430,3.881,-14,-34,352,,,,,,,,18:14:46,2026-07-20,39.208412,-96.593704,321.299988,18,0.69,13:11:23,2026-07-20,-0.34,1,0.001,0.002,-9999,0.771,1.817,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.453814,2.442406,1.641131,0.9267,0.153933,-0.042299,0.27933,1.301646,84.671257,0.000308,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720132034_6ab,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
99,13:20:47,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.103033,2.916937,0.099518,3.779487,2.672246,2.571017,6.199697,3.52745,26.418791,27.458981,63.705711,0.441786,7.5,PSF-00578_20260720132047_479,0,0,0,97.76902,205.120331,0.523358,0.5,0.8,189.009201,1,36.79,35.39,39.62,36.69,36.69,97.32,156.1,153.9,1.4,903,3.898,0,-63,352,,,,,,,,18:15:02,2026-07-20,39.208412,-96.593712,321,19,0.66,13:11:23,2026-07-20,-0.34,1,0.003,0.002,-9999,-1.954,-2.182,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.453233,2.441082,1.642841,0.927138,0.153885,-0.036549,0.280005,0.861063,97.76902,0.000295,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720132047_479,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
100,13:20:59,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.10582,2.915969,0.102115,3.988904,2.615565,2.508576,6.244239,3.628674,25.775843,26.875164,64.160118,0.441786,7.5,PSF-00578_20260720132059_191,0,0,0,94.823242,223.718399,0.576149,0.5,0.8,225.690109,1,36,34.52,39.62,36.82,36.82,97.32,156,153.8,1.4,979,3.86,-5,-61,350,,,,,,,,18:15:14,2026-07-20,39.208416,-96.593704,321.100006,18,0.69,13:11:23,2026-07-20,-0.34,1,0.002,0.003,-9999,7.577,2.069,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.452066,2.440044,1.641853,0.926934,0.15386,-0.034979,0.280633,0.924932,94.823242,0.000326,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720132059_191,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
101,13:21:08,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.161445,2.915989,0.152976,6.099108,2.701201,2.537748,6.400347,3.699147,26.073244,27.752586,65.758232,0.441786,7.5,PSF-00578_20260720132108_78e,0,0,0,117.928505,194.748398,0.394457,0.5,0.8,244.347092,1,37.17,34.92,39.63,37.28,37.28,97.33,156,153.9,1.4,1549,3.894,2,54,359,,,,,,,,18:15:23,2026-07-20,39.208416,-96.593712,321.299988,17,0.74,13:11:23,2026-07-20,-0.34,1,0.002,0.003,-9999,-2.052,-4.7,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.452602,2.441587,1.641873,0.927017,0.15385,-0.029364,0.281092,1.40065,117.928505,0.000309,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720132108_78e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
102,13:21:21,2026-07-20,Rain_out,Climate_model,,Pl1-R1-M2-H3-P10,,,0.167363,2.915936,0.158278,6.735619,2.83338,2.653126,6.770751,3.93737,27.260405,29.112488,69.568283,0.441786,7.5,PSF-00578_20260720132121_19b,0,0,0,89.825394,144.963028,0.380357,0.5,0.8,262.430115,1,38.98,36.5,39.63,38.31,38.31,97.33,156,153.9,1.3,1725,3.896,-3,44,6,,,,,,,,18:15:36,2026-07-20,39.208408,-96.593712,321.100006,17,0.72,13:11:23,2026-07-20,-0.34,1,0,0.001,0.012,-0.05,-0.419,-0.749,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.454721,2.443954,1.641819,0.927174,0.153831,-0.0164,0.281641,1.547935,89.825394,0.000307,2.397709,-3e-05,1,2.383926,-2.4e-05,1,0.601714,0.600514,0.106642,0,PSF-00578_20260720132121_19b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z
